TF,Target
ZNF695,MTERF1
ZNF695,HOOK2
ZNF695,CCDC186
ZNF695,EIF4G3
ZNF695,P4HA1
ZNF695,ETS2
ZNF695,ZNF330
ZNF695,HNRNPC
ZNF695,LIG4
ZNF695,TXNL4A
ZNF695,DR1
ZNF695,APOO
ZNF695,AP4S1
ZNF695,RAB3D
ZNF695,HIPK3
ZNF695,LAMC1
ZNF695,TFAP2A
ZNF695,CCT3
ZNF695,TDP1
ZNF695,LPCAT3
ZNF695,TNFRSF1B
ZNF695,XRCC1
ZNF695,STRAP
ZNF695,PAXIP1
ZNF695,ACBD3
ZNF695,C5orf22
ZNF695,DUSP10
ZNF695,GRN
ZNF695,ACTR6
ZNF695,PTPN11
ZNF695,HNRNPH2
ZNF695,GOSR1
ZNF695,PICALM
ZNF695,RBMS3
ZNF695,HEATR1
ZNF695,PSMB5
ZNF695,HDAC2
ZNF695,SPAG5
ZNF695,ATXN3
ZNF695,GSTA4
ZNF695,PMEL
ZNF695,TMEM184C
ZNF695,CCNK
ZNF695,KIF18A
ZNF695,HSD17B8
ZNF695,DYRK1A
ZNF695,ATP1B3
ZNF695,BCAS2
ZNF695,PHTF2
ZNF695,ITGB3BP
ZNF695,HNRNPH3
ZNF695,TMEM126B
ZNF695,SREK1IP1
ZNF695,BBX
ZNF695,MAGED1
ZNF695,LIN7C
ZNF695,RUNX1
ZNF695,PTPN2
ZNF695,CEBPA
ZNF695,ZC3H11A
ZNF695,ELP5
ZNF695,RNF34
ZNF695,USPL1
ZNF695,MFAP1
ZNF695,SCD
ZNF695,CYP2R1
ZNF695,ALG8
ZNF695,CACNA2D1
ZNF695,KEAP1
ZNF695,PPP1R8
ZNF695,TDG
ZNF695,LARS2
ZNF695,LSM2
ZNF695,RANBP6
ZNF695,TRA2B
ZNF695,TRIM37
ZNF695,TEFM
ZNF695,TMEM120B
ZNF695,SKA1
ZNF695,RRP1B
ZNF695,CBLL1
ZNF695,TLE1
ZNF695,TSPAN14
ZNF695,MAGED2
ZNF695,E2F3
ZNF695,RAB1B
ZNF695,TOMM22
ZNF695,REXO2
ZNF695,MCM10
ZNF695,RAB27B
ZNF695,C9orf40
ZNF695,RALGAPA1
ZNF695,PDE3A
ZNF695,MTR
ZNF695,HPS5
ZNF695,GHITM
ZNF695,RAD51D
ZNF695,MARK2
ZNF695,NAA15
ZNF695,NOP16
ZNF695,ELP6
ZNF695,RBM12B
ZNF695,CPD
ZNF695,CTDSP2
ZNF695,ARHGAP19
ZNF695,LRRC40
ZNF695,CYP51A1
ZNF695,CANX
ZNF695,ARIH2
ZNF695,STK3
ZNF695,EEF1A1
ZNF695,RBM15
ZNF695,CAMSAP1
ZNF695,EXOSC8
ZNF695,DLX6
ZNF695,ERLIN2
ZNF695,FAM13A
ZNF695,NDST4
ZNF695,NME7
ZNF695,ATAD5
ZNF695,RBBP7
ZNF695,LRP10
ZNF695,BHLHE40
ZNF695,DNM1
ZNF695,KCTD9
ZNF695,DIS3
ZNF695,DIAPH1
ZNF695,NUP37
ZNF695,HNRNPF
ZNF695,RPS6KB1
ZNF695,GOLGA3
ZNF695,MCC
ZNF695,TAF12
ZNF695,ANK3
ZNF695,EED
ZNF695,TMEM135
ZNF695,HIGD2A
ZNF695,ACYP1
ZNF695,DPF2
ZNF695,MAFK
ZNF695,TWF2
ZNF695,C16orf58
ZNF695,NRBF2
ZNF695,PRRC2C
ZNF695,MED20
ZNF695,SEC24A
ZNF695,EIF2B3
ZNF695,TOM1L2
ZNF695,CARS2
ZNF695,AAGAB
ZNF695,DLL3
ZNF695,RPS10
ZNF695,NKX2-5
ZNF695,TUBD1
ZNF695,SEC61A1
ZNF695,TAF1
ZNF695,FNTB
ZNF695,INTS12
ZNF695,ZNF768
ZNF695,INSIG1
ZNF695,ESRRA
ZNF695,DPAGT1
ZNF695,NDC1
ZNF695,ENO3
ZNF695,IMPAD1
ZNF695,HERC1
ZNF695,LPIN1
ZNF695,ADSL
ZNF695,RAP1B
ZNF695,CEPT1
ZNF695,SCRN1
ZNF695,NUP85
ZNF695,CASK
ZNF695,NREP
ZNF695,EIF1
ZNF695,RPL19
ZNF695,TXNDC15
ZNF695,CALCA
ZNF695,NUMA1
ZNF695,DHTKD1
ZNF695,CDC42
ZNF695,FAM98A
ZNF695,GPHN
ZNF695,YWHAQ
ZNF695,SMPD1
ZNF695,C1orf50
ZNF695,SIX1
ZNF695,DPH2
ZNF695,CALU
ZNF695,EBF2
ZNF695,BDNF
ZNF695,SQLE
ZNF695,SETBP1
ZNF695,MTMR4
ZNF695,CHD1
ZNF695,FERMT2
ZNF695,ACTN4
ZNF695,EXOSC4
ZNF695,SDHA
ZNF695,GABARAPL2
ZNF695,NDE1
ZNF695,HIPK2
ZNF695,SLC7A1
ZNF695,UBAP2L
ZNF695,LRRC20
ZNF695,GOLM1
ZNF695,FKBP14
ZNF695,MICU2
ZNF695,RASIP1
ZNF695,SLIRP
ZNF695,EEF1D
ZNF695,RNF170
ZNF695,KDM3B
ZNF695,CHMP1B
ZNF695,CBLB
ZNF695,LAMA3
ZNF695,AKAP13
ZNF695,DDX31
ZNF695,NCOA4
ZNF695,PACS2
ZNF695,TSKS
ZNF695,CD47
ZNF695,PDLIM1
ZNF695,FZD3
ZNF695,HUWE1
ZNF695,DMC1
ZNF695,OXR1
ZNF695,B4GALT2
ZNF695,FOXRED2
ZNF695,MRPL48
ZNF695,RPL12
ZNF695,DCTD
ZNF695,SEC61A2
ZNF695,RAB11A
ZNF695,RAP1GAP2
ZNF695,IDUA
ZNF695,WDHD1
ZNF695,KMT2B
ZNF695,TRIM28
ZNF695,PGM1
ZNF695,FKBP5
ZNF695,APBA3
ZNF695,SNF8
ZNF695,SPATS2
ZNF695,MLLT11
ZNF695,ADRB1
ZNF695,MAP3K4
ZNF695,IK
ZNF695,SETD3
ZNF695,COPG1
ZNF695,RPL4
ZNF695,NCOR1
ZNF695,RPS2
ZNF695,AVPI1
ZNF695,RPL9
ZNF695,DYNC1H1
ZNF695,LIMD1
ZNF695,RPS27
ZNF695,SGPL1
ZNF695,CDC42SE1
ZNF695,IGFLR1
ZNF695,SPEN
ZNF695,PPP1R2
ZNF695,PUS7
ZNF695,STK24
ZNF695,BRPF1
ZNF695,FZR1
ZNF695,SOX9
ZNF695,LPCAT4
ZNF695,LSM1
ZNF695,CCND3
ZNF695,PEX1
ZNF695,NFATC2IP
ZNF695,APC
ZNF695,MAP4
ZNF695,RCOR3
ZNF695,LRP6
ZNF695,TTLL1
ZNF695,MDN1
ZNF695,MRPL49
ZNF695,MAPK1
ZNF695,CDC73
ZNF695,KLHL29
ZNF695,ACAT2
ZNF695,XBP1
ZNF695,PHACTR4
ZNF695,SATB1
ZNF695,TOM1L1
ZNF695,SUPT16H
ZNF695,MPZL1
ZNF695,CDKN2B
ZNF695,PSPN
ZNF695,ZBTB32
ZNF695,RPRD1A
ZNF695,RAN
ZNF695,WNT16
ZNF695,RPL17
ZNF695,TIAM1
ZNF695,TMEM43
ZNF695,FAU
ZNF695,USP12
ZNF695,YBX1
ZNF695,CLIC5
ZNF695,HAND1
ZNF695,USP36
ZNF695,TRAF6
ZNF695,RAB9A
ZNF695,RPL27A
ZNF695,CNOT8
ZNF695,MAP1LC3C
ZNF695,PPP2R1A
ZNF695,GIT1
ZNF695,TRIB1
ZNF695,RPS3
ZNF695,DUSP22
ZNF695,ZFYVE16
ZNF695,TBXAS1
ZNF695,HEXB
ZNF695,OIP5
ZNF695,TNRC6B
ZNF695,SUSD6
ZNF695,ETF1
ZNF695,NUDT3
ZNF695,HKDC1
ZNF695,AGER
ZNF695,HOXA7
ZNF695,ALCAM
ZNF695,B4GALT1
ZNF695,CENPT
ZNF695,ONECUT2
ZNF695,PPP3CA
ZNF695,RAD9A
ZNF695,KCNN4
ZNF695,VPS72
ZNF695,SSR2
ZNF695,CTDSPL
ZNF695,IGF2BP2
ZNF695,CIZ1
ZNF695,LTBP3
ZNF695,GADD45G
ZNF695,WIF1
ZNF695,GPX4
ZNF695,ITPK1
ZNF695,MID1
ZNF695,DDX3X
ZNF695,TUBB3
ZNF695,ARHGEF10
ZNF695,RNF167
ZNF695,MN1
ZNF695,PIK3C2G
ZNF695,CCL21
ZNF695,PTTG3P
ZNF695,S100PBP
ZNF695,FOXF2
ZNF695,MLX
ZNF695,TRAFD1
ZNF695,BAG4
ZNF695,PFKP
ZNF695,PELP1
ZNF695,RAB11FIP1
ZNF695,MMACHC
ZNF695,RGS14
ZNF695,ARHGAP4
ZNF695,IPO8
ZNF695,HSPA8
ZNF695,ZNF22
ZNF695,ZKSCAN5
ZNF695,EMP3
ZNF695,CARM1
ZNF695,PPP3CC
ZNF695,POU4F1
ZNF695,NOC3L
ZNF695,MORC2
ZNF695,KCNMA1
ZNF695,ARCN1
ZNF695,WDR60
ZNF695,TMEM70
ZNF695,RPS12
ZNF695,DST
ZNF695,DDX54
ZNF695,MYO19
ZNF695,VCP
ZNF695,ANK1
ZNF695,FOXD2
ZNF695,CCNB1IP1
ZNF695,GJC1
ZNF695,CYB561
ZNF695,ANKRD7
ZNF695,NACA2
ZNF695,SULT2B1
ZNF695,KMT2D
ZNF695,RPS24
ZNF695,LSM3
ZNF695,HSPA9
ZNF695,MLLT10
ZNF573,LGR5
ZNF573,AKAP7
ZNF573,BECN1
ZNF573,VAV3
ZNF573,RBM15B
ZNF573,OPHN1
ZNF573,IGFBP6
ZNF573,GLUL
ZNF573,KRT15
ZNF573,NRIP1
ZNF573,ANP32A
ZNF573,ICMT
ZNF573,SLC25A38
ZNF573,CEP350
ZNF573,MAPKAPK2
ZNF573,MYO6
ZNF573,SLC27A2
ZNF573,KCND3
ZNF573,TCTN2
ZNF573,STK24
ZNF573,S100B
ZNF573,VOPP1
ZNF573,CUX1
ZNF573,HSPB8
ZNF573,PDZK1
ZNF573,CDH3
ZNF573,WDR77
ZNF573,ETV1
ZNF573,TRAF3IP2
ZNF573,ERBB2
ZNF573,MYBPC1
ZNF573,GAS8
ZNF573,CCDC7
ZNF573,NAE1
ZNF573,ABCC5
ZNF573,ERMAP
ZNF573,RBBP4
ZNF573,ACOX2
ZNF573,MAPK13
ZNF573,EDNRB
ZNF573,HCP5
ZNF573,DMD
ZNF573,SLCO1C1
ZNF573,CORO2B
ZNF573,TP53BP2
ZNF573,MCF2L
ZNF573,PLCH1
ZNF573,ORAI3
ZNF573,ATP12A
ZNF573,SLC35G2
ZNF573,MLXIP
ZNF573,TMBIM6
ZNF573,STMN1
ZNF573,DCP1A
ZNF573,BCL2L13
ZNF573,LINC00339
ZNF573,PEBP1
ZNF573,ACSBG1
ZNF573,SPRY2
ZNF573,TMEM242
ZNF573,POP5
ZNF573,CLIP1
ZNF573,ADORA3
ZNF573,COCH
ZNF573,CASC3
ZNF573,TPM1
ZNF573,IRAK3
ZNF573,RHBG
ZNF573,MCM3
ZNF573,PSMB3
ZNF573,NIT2
ZNF573,PCOLCE2
ZNF573,KPNA3
ZNF573,CMTM6
ZNF573,DSTYK
ZNF573,WDR44
ZNF573,NRXN3
ZNF573,TSNAXIP1
ZNF573,EGLN1
ZNF573,BRD2
ZNF573,PIK3CB
ZNF573,TFEB
ZNF573,PHF3
ZNF573,HTR1F
ZNF573,DYNC1I1
ZNF573,EXTL2
ZNF573,MAP2K4
ZNF573,FAN1
ZNF573,JAK1
ZNF573,SACM1L
ZNF573,APOA2
ZNF573,USP33
ZNF573,AAGAB
ZNF573,ARID4B
ZNF573,SLC35A2
ZNF573,TOR1AIP1
ZNF573,TEX264
ZNF573,PYGL
ZNF573,LZTFL1
ZNF573,TDG
ZNF573,PRDM2
ZNF573,DCLK1
ZNF573,SYNC
ZNF573,COLGALT2
ZNF573,NUCKS1
ZNF573,AHCYL1
ZNF573,BCORL1
ZNF573,ACVR2B
ZNF573,AHCYL2
ZNF573,HEY2
ZNF573,TMBIM4
ZNF573,SETD3
ZNF573,IL6R
ZNF573,CA14
ZNF573,CTNNBIP1
ZNF573,FAM222B
ZNF573,SEMA4A
ZNF573,MLEC
ZNF573,CEP170
ZNF573,PTPN11
ZNF573,ALG13
ZNF573,ERCC5
ZNF573,ASIC1
ZNF573,PTAFR
ZNF573,RPL36AL
ZNF573,CNTNAP1
ZNF573,MPHOSPH8
ZNF573,BCL11B
ZNF573,CRLF3
ZNF573,CACNG3
ZNF573,VPS35
ZNF573,DFFB
ZNF573,PSMB8
ZNF573,THAP11
ZNF573,URB2
ZNF573,MAP1LC3C
ZNF573,ZNF263
ZNF573,PDE4B
ZNF573,PBXIP1
ZNF573,CSPG5
ZNF573,COL21A1
ZNF573,LARP4
ZNF573,SACS
ZNF573,STAT5B
ZNF573,FAM20B
ZNF573,GREM2
ZNF573,HCFC1
ZNF573,LAG3
ZNF573,NAP1L1
ZNF573,CTNNB1
ZNF573,RAB25
ZNF573,FCER1G
ZNF573,ITPR2
ZNF573,CHRNB1
ZNF573,MPZL1
ZNF573,ZBED1
ZNF573,ACAA1
ZNF573,KLHL18
ZNF573,RFC5
ZNF573,CDR2
ZNF573,CSRP1
ZNF573,CCDC88C
ZNF573,MIA3
ZNF573,CDK12
ZNF573,PBRM1
ZNF573,DLD
ZNF573,SEC14L2
ZNF573,TAF5L
ZNF573,WDR6
ZNF573,ARHGEF26
ZNF573,C1R
ZNF573,RBM23
ZNF573,ZMPSTE24
ZNF573,FAF1
ZNF573,ARL4D
ZNF573,EFCAB2
ZNF573,MGAT2
ZNF573,PSME3
ZNF573,PLS1
ZNF573,ATP1B3
ZNF573,PLP1
ZNF573,CHRNB2
ZNF573,CYP2W1
ZNF573,HLA-DQB1
ZNF573,KIAA0513
ZNF573,MAST2
ZNF573,DUT
ZNF573,SLITRK5
ZNF573,RORA
ZNF573,GGNBP2
ZNF573,PPP1R12B
ZNF573,LAMC1
ZNF573,GNL3
ZNF573,LMF1
ZNF573,WNT4
ZNF573,HOXA11
ZNF573,RYR2
ZNF573,ATP2C2
ZNF573,IKZF3
ZNF573,RNF123
ZNF573,MTR
ZNF573,EIF1AX
ZNF573,FOXO3
ZNF573,SREBF2
ZNF573,NR2E1
ZNF573,PTP4A2
ZNF573,NUP88
ZNF573,SPEN
ZNF573,TCF20
ZNF573,PRKCQ
ZNF573,UFL1
ZNF573,RAD54L2
ZNF573,ELAC2
ZNF573,BLVRA
ZNF573,PLCD1
ZNF573,BCLAF1
ZNF573,PPM1F
ZNF573,NPTN
ZNF573,LARP4B
ZNF573,PIK3IP1
ZNF573,ASB4
ZNF573,UNC119B
ZNF573,ROR1
ZNF573,ZBBX
ZNF573,ELK3
ZNF573,TMED2
ZNF573,FCGR2A
ZNF573,PADI1
ZNF573,CDK6
ZNF573,DDX23
ZNF573,CTDNEP1
ZNF573,MET
ZNF573,P2RY1
ZNF573,BATF3
ZNF573,DAAM1
ZNF573,SENP6
ZNF573,EIF4ENIF1
ZNF573,ZNHIT3
ZNF573,NEDD4
ZNF573,CACNA2D2
ZNF573,CDK17
ZNF573,PPP2R5A
ZNF573,GLCE
ZNF573,ATP1A2
ZNF573,IGSF1
ZNF573,SLC6A20
ZNF573,SERPIND1
ZNF573,NMB
ZNF573,COG2
ZNF573,HACD3
ZNF573,TRRAP
ZNF573,GOT2
ZNF573,NEK9
ZNF573,ACAP1
ZNF573,CCL16
ZNF573,CDKN1B
ZNF573,CNR2
ZNF573,CASC1
ZNF573,USP6NL
ZNF573,FOS
ZNF573,SSBP3
ZNF573,DBNDD1
ZNF573,PEX11A
ZNF573,CRYM
ZNF573,RPL13P5
ZNF573,RDH11
ZNF573,LGALS2
ZNF573,WWOX
ZNF573,ANKRD10
ZNF573,AFF2
ZNF573,SMURF1
ZNF573,FLOT2
ZNF573,LXN
ZNF573,ESRRG
ZNF573,HHIPL2
ZNF573,FGF13
ZNF573,AKAP12
ZNF573,NCK1
ZNF573,BBS4
ZNF573,RPRD2
ZNF573,PMP22
ZNF573,NEDD8
ZNF573,PRKCZ
ZNF573,LDLRAP1
ZNF573,SVIL
ZNF573,CDK13
ZNF573,TCEAL1
ZNF573,MPZ
ZNF573,TOB2
ZNF573,FMO1
ZNF573,RAB7A
ZNF573,RERE
ZNF573,SLC16A1
ZNF573,C1orf116
ZNF573,CCDC28A
ZNF573,P2RY13
ZNF573,ARHGEF2
ZNF573,FYN
ZNF573,ITGA5
ZNF573,DKC1
ZNF573,CSF3R
ZNF573,LRRFIP2
ZNF573,CROCC
ZNF573,COX6A1
ZNF573,WIPI2
ZNF573,ADCYAP1R1
ZNF573,ATXN2
ZNF573,ZNF280D
ZNF573,CASZ1
ZNF573,CAMKK2
ZNF573,LCK
ZNF573,NLGN1
ZNF573,UBP1
ZNF573,HLA-DMB
ZNF573,GNG12
ZNF573,IMPDH1
ZNF573,PSMB4
ZNF573,SNX1
ZNF573,HDAC1
ZNF573,CD96
ZNF573,SYNGR3
ZNF573,ZBTB20
ZNF573,KIF4A
ZNF573,FKBP5
ZNF573,SIDT1
ZNF573,SCAF11
ZNF573,ARL6IP1
ZNF573,SPDEF
ZNF573,FOXN3
ZNF573,TKT
ZNF573,HNRNPR
ZNF573,MYL7
ZNF573,OCA2
ZNF573,COX10
ZNF573,SATB1
ZNF573,TINF2
ZNF573,SNRPF
ZNF573,HOXC6
ZNF573,PAK2
ZNF573,KATNB1
ZNF573,GYG2
ZNF573,RPN1
ZNF573,CGRRF1
ZNF573,HAUS7
ZNF573,YOD1
ZNF573,MCM5
ZNF573,TMED10
ZNF573,RNF220
ZNF573,KRT85
ZNF573,PRPS1
ZNF573,ARPC1A
ZNF573,BCL2L2
ZNF573,KIAA0895
ZNF573,ADARB2
ZNF573,CSNK1E
ZNF573,PRR3
ZNF573,RUNDC3A
ZNF573,SLC35D1
ZNF573,PLCL2
ZNF573,IL16
ZNF573,TAF15
ZNF573,CLDND1
ZNF573,ETV6
ZNF573,POU4F1
ZNF573,MTMR3
ZNF573,SFT2D2
ZNF573,HEG1
ZNF573,CACYBP
ZNF573,SLC25A17
ZNF573,MCM3AP
ZNF573,HOXA7
ZNF573,FAM189B
ZNF573,CPNE6
ZNF573,FGF9
ZNF573,LEPR
ZNF573,AKTIP
ZNF573,KRT18
ZNF573,TMEM120B
ZNF573,APOBEC3B
ZNF573,PUM1
ZNF573,SLC39A2
ZNF573,OR2B6
ZNF460,DENND1B
ZNF460,PRKAR2B
ZNF460,CTBP2
ZNF460,SLIT1
ZNF460,EFR3B
ZNF460,MPP3
ZNF460,SLC11A2
ZNF460,ADRM1
ZNF460,OPRD1
ZNF460,SNCA
ZNF460,ALDH3A2
ZNF460,EPS8L1
ZNF460,SCLY
ZNF460,FHOD1
ZNF460,FOXK2
ZNF460,TEAD4
ZNF460,KLHL22
ZNF460,GTPBP3
ZNF460,ATP11B
ZNF460,SOCS2
ZNF460,B4GALT7
ZNF460,BCL2L11
ZNF460,NR4A2
ZNF460,TDRKH
ZNF460,UNC5C
ZNF460,PIGZ
ZNF460,SCN3B
ZNF460,EPHB6
ZNF460,DSP
ZNF460,ITPKA
ZNF460,RARG
ZNF460,SH2B3
ZNF460,GFPT1
ZNF460,CSDE1
ZNF460,SAMHD1
ZNF460,CLIP1
ZNF460,DST
ZNF460,LUC7L2
ZNF460,KIF20B
ZNF460,SERTAD3
ZNF460,FOXF2
ZNF460,HOXD13
ZNF460,DHX38
ZNF460,WSCD2
ZNF460,YEATS2
ZNF460,SMPD3
ZNF460,SLC20A2
ZNF460,ZFP36L1
ZNF460,DRAM1
ZNF460,ZNF623
ZNF460,UBTD1
ZNF460,RBFOX2
ZNF460,CAPN15
ZNF460,SCN8A
ZNF460,PYGB
ZNF460,PRDM10
ZNF460,MDM2
ZNF460,INHBC
ZNF460,CASD1
ZNF460,CACTIN
ZNF460,ERCC8
ZNF460,NF1
ZNF460,HMGXB4
ZNF460,CBX4
ZNF460,HOXC4
ZNF460,STMN3
ZNF460,TMED9
ZNF460,TLE4
ZNF460,ARF6
ZNF460,AKT3
ZNF460,RPL8
ZNF460,IKZF2
ZNF460,EZH2
ZNF460,NDST3
ZNF460,MMS19
ZNF460,AGAP2
ZNF460,C1orf109
ZNF460,GNA15
ZNF460,ARID3A
ZNF460,HOXC8
ZNF460,CYB5R1
ZNF79,B3GALT2
ZNF79,CD14
ZNF79,POU2F1
ZNF79,PPM1B
ZNF79,SEC14L5
ZNF79,DTNA
ZNF79,TGFBR3
ZNF79,CREB5
ZNF79,CLK3
ZNF79,ESRRG
ZNF79,RTN4
ZNF79,ENGASE
ZNF79,U2SURP
ZNF79,PIAS1
ZNF79,BEGAIN
ZNF79,HBEGF
ZNF79,PBLD
ZNF430,CDK1
ZNF430,TRIOBP
ZNF430,FOXO4
ZNF430,SLC19A1
ZNF430,BORA
ZNF430,SHARPIN
ZNF430,RUNX1
ZNF430,DARS2
ZNF430,CCDC6
ZNF430,DDIT3
ZNF430,CTNNA1
ZNF430,GFI1B
ZNF430,PHF21A
ZNF430,VPS33B
ZNF557,TLE4
ZNF557,POLDIP3
ZNF557,NFKB1
ZNF557,PDE4D
ZNF557,SEMA6A
ZNF557,PUS7L
ZNF557,MCTS1
ZNF557,SPRY1
ZNF557,ECHDC1
ZNF557,GULP1
ZNF557,PNP
ZNF557,OGG1
ZNF557,TBCE
ZNF557,SYNJ2BP
ZNF557,FAM114A2
ZNF557,EDNRB
ZNF557,PACSIN2
ZNF557,SRRT
ZNF557,FNDC3A
ZNF557,TM2D1
ZNF557,CKAP2
ZNF557,ZFP37
ZNF557,HAUS5
ZNF557,ADH5
ZNF557,CDC25C
ZNF557,TRMT11
ZNF557,MORC3
ZNF557,LIN7C
ZNF557,NIPA2
ZNF557,KRR1
ZNF557,SORBS1
ZNF557,AP5M1
ZNF557,MORC2
ZNF557,ELP5
ZNF557,MRPS30
ZNF557,TEX10
ZNF557,KIF18A
ZNF557,DHX15
ZNF557,TMCO1
ZNF557,RFX5
ZNF557,DENND4A
ZNF557,JMJD1C
ZNF557,PHC1
ZNF557,EIF2B2
ZNF557,LBR
ZNF557,UBE2W
ZNF557,COL14A1
ZNF557,IGBP1
ZNF557,DDX10
ZNF557,MAGED2
ZNF557,UBA52
ZNF557,EXTL2
ZNF557,PRPF38B
ZNF557,AHR
ZNF557,PAPSS1
ZNF557,ELOVL2
ZNF557,RBM26
ZNF557,RPP30
ZNF557,TRAPPC13
ZNF557,DUT
ZNF557,ZNF212
ZNF557,PHACTR2
ZNF557,CEPT1
ZNF557,SIAH1
ZNF557,GGH
ZNF557,RIOK2
ZNF557,GLB1
ZNF557,ARHGAP26
ZNF557,APEH
ZNF557,RPLP1
ZNF557,SSH1
ZNF557,HERC6
ZNF557,SLC17A5
ZNF557,NEDD4L
ZNF557,ZNF22
ZNF557,TMEM38B
ZNF557,NUP62CL
ZNF557,SMAD5
ZNF557,AHI1
ZNF557,ATXN7L3B
ZNF557,MCOLN3
ZNF557,GNAS
ZNF557,PTDSS1
ZNF557,C9orf40
ZNF557,MAPRE2
ZNF557,MKKS
ZNF557,PDCD4
ZNF557,ABT1
ZNF557,RBM48
ZNF557,B4GALT6
ZNF557,TGFBR3
ZNF557,ABHD3
ZNF557,TSPYL4
ZNF557,AMD1
ZNF557,STAG2
ZNF557,PTEN
ZNF557,UBE2D2
ZNF557,MYLIP
ZNF557,ANG
ZNF557,CUX1
ZNF557,SMC2
ZNF557,PTPN6
ZNF557,LEF1
ZNF557,GTDC1
ZNF557,PKNOX2
ZNF557,HDGF
ZNF557,CPOX
ZNF557,FERMT2
ZNF557,ZCCHC10
ZNF557,SREK1
ZNF557,CPNE1
ZNF557,ATG16L1
ZNF557,TFAP2A
ZNF557,HOXA10
ZNF557,POU4F2
ZNF557,PHB2
ZNF557,FAM53C
ZNF557,SCAF4
ZNF557,HOXB7
ZNF557,ZNF184
ZNF557,ELMO1
ZNF557,TM9SF3
ZNF557,ADM
ZNF557,NXT1
ZNF557,DUSP10
ZNF557,TRIP6
ZNF557,GRHL2
ZNF557,ZNF281
ZNF557,ASXL1
ZNF557,PEX12
ZNF557,RPS24
ZNF557,RBM6
ZNF557,ABL1
MBD3,RAPGEF5
MBD3,NOTCH1
MBD3,FGFR2
MBD3,SUPV3L1
MBD3,TGFB3
MBD3,RTN2
MBD3,TTC39A
MBD3,CPSF7
MBD3,SNX7
MBD3,PTBP2
MBD3,FAIM
MBD3,DCHS1
MBD3,TNFRSF21
MBD3,CDC42BPB
MBD3,TES
MBD3,CBFA2T3
MBD3,RGCC
MBD3,SDC1
MBD3,ALDH3A2
MBD3,SUGCT
MBD3,YAP1
MBD3,PELI1
MBD3,FGF18
MBD3,MYO9B
MBD3,ITGAV
MBD3,C21orf91
MBD3,UBE2J1
MBD3,ZNF423
MBD3,THBS3
MBD3,HSP90AB1
MBD3,MTRR
MBD3,PSMF1
MBD3,PLXNA1
MBD3,NEBL
MBD3,SLCO3A1
MBD3,ACP2
MBD3,PCSK6
MBD3,MARK1
MBD3,SPRED2
MBD3,CHST15
MBD3,GTPBP2
MBD3,DOCK4
MBD3,KCNJ8
MBD3,CACNA2D2
MBD3,PMM2
MBD3,CHGB
MBD3,CSF1
MBD3,PAFAH1B1
MBD3,MMP2
MBD3,IRF9
MBD3,SLC16A6
MBD3,PSTPIP2
MBD3,FNBP1L
MBD3,ELN
MBD3,MOGS
MBD3,PSMC5
MBD3,TACC2
MBD3,ATG4B
MBD3,SPSB1
MBD3,FILIP1L
MBD3,INA
MBD3,BCAM
MBD3,BCL2L11
MBD3,ARNT2
MBD3,POLR1B
MBD3,INHBE
MBD3,FBXL6
MBD3,ID4
MBD3,MAP4K1
MBD3,ITGB1
MBD3,HYOU1
MBD3,ECH1
MBD3,KHNYN
MBD3,PROX1
MBD3,NFATC4
MBD3,KCNB2
MBD3,SYN1
MBD3,RUNX1T1
MBD3,GOT1
MBD3,EWSR1
MBD3,HPCA
MBD3,CORO1A
MBD3,FHOD3
MBD3,TRPM6
MBD3,FBXO21
MBD3,PTK7
MBD3,CHRNA3
MBD3,PLEKHO1
MBD3,ASPHD1
MBD3,TEAD4
MBD3,TAX1BP3
MBD3,SOX5
MBD3,TMEM39B
MBD3,TUG1
MBD3,PSMC3
MBD3,THAP4
MBD3,ITSN2
MBD3,ARL4C
MBD3,SEL1L
MBD3,SLCO4A1
MBD3,NRCAM
MBD3,RPL10
MBD3,PPP2R5E
MBD3,PACS1
MBD3,RGS3
MBD3,SLC2A4RG
MBD3,SHOX2
MBD3,PLEKHA5
MBD3,FRMPD1
MBD3,E4F1
MBD3,ABR
MBD3,ZNF623
MBD3,RMND5B
MBD3,NEDD9
MBD3,MAPK8IP2
MBD3,GPR161
MBD3,NCOA2
MBD3,CELSR1
MBD3,CDC42EP3
MBD3,WLS
MBD3,PBX3
MBD3,CAMK1D
MBD3,MEIS2
MBD3,FZD9
MBD3,ECI1
MBD3,HGS
MBD3,DPYSL3
MBD3,INSM1
MBD3,PRR14
MBD3,CEBPD
MBD3,MAT2A
MBD3,CEP57
MBD3,CADM1
MBD3,SRCAP
MBD3,APBB3
MBD3,DNMT3A
MBD3,OPTN
MBD3,PCSK1N
MBD3,ZNF573
MBD3,BNC1
MBD3,ANXA4
MBD3,SEZ6L2
MBD3,EXD3
MBD3,UBE3B
MBD3,DYNC1I2
MBD3,PRKACA
MBD3,SH2B3
MBD3,TACO1
MBD3,GATC
MBD3,PTGIR
MBD3,NCSTN
MBD3,CAMSAP2
MBD3,POLR1C
MBD3,CERK
MBD3,CLSPN
MBD3,MREG
MBD3,EMX1
MBD3,CHD1L
MBD3,GRK5
MBD3,CRELD1
MBD3,GOLIM4
MBD3,SEC14L1
MBD3,SIKE1
MBD3,LRRC41
MBD3,TRIM2
MBD3,CHIC2
MBD3,SYNDIG1
MBD3,P2RX1
MBD3,KCNMA1
MBD3,EMC9
