TF,Target
SMAD3,CDIP1
SMAD3,SPINT1
SMAD3,HSD11B2
SMAD3,WNT2B
SMAD3,AP4E1
SMAD3,RNF40
SMAD3,LITAF
SMAD3,TTC23
SMAD3,STX4
SMAD3,TP73-AS1
SMAD3,MIA3
SMAD3,STARD3
SMAD3,UQCRC2
SMAD3,GPATCH2
SMAD3,RSL24D1
SMAD3,CHTOP
SMAD3,HEATR1
SMAD3,KIAA0556
SMAD3,NDUFAB1
SMAD3,SCNM1
SMAD3,KLHL20
SMAD3,PSMD7
SMAD3,HSD17B2
SMAD3,PLEKHO1
SMAD3,PNMT
SMAD3,NFATC3
SMAD3,CNIH3
SMAD3,NECAP2
SMAD3,SOCS1
SMAD3,MGRN1
SMAD3,ARHGAP44
SMAD3,RPS17
SMAD3,ECI1
SMAD3,SNRPN
SMAD3,N4BP1
SMAD3,DBF4B
SMAD3,ICE2
SMAD3,FLCN
SMAD3,KNOP1
SMAD3,BTG2
SMAD3,MAPKBP1
SMAD3,WDR73
SMAD3,GABARAPL2
SMAD3,TRMT1L
SMAD3,CACYBP
SMAD3,ECM1
SMAD3,IDH2
SMAD3,GPN2
SMAD3,SOAT1
SMAD3,MCOLN3
SMAD3,NTAN1
SMAD3,NUBP1
SMAD3,KMO
SMAD3,MAPK7
SMAD3,PMF1
SMAD3,ARNT2
SMAD3,IREB2
SMAD3,EFCAB14
SMAD3,CNIH4
SMAD3,DPP8
SMAD3,MNS1
SMAD3,STXBP3
SMAD3,GON4L
SMAD3,CLIC4
SMAD3,ELP5
SMAD3,CDC6
SMAD3,NRAS
SMAD3,RAB3B
SMAD3,DCTPP1
SMAD3,CEP170B
SMAD3,MYO1D
SMAD3,COG7
SMAD3,ELAC2
SMAD3,WDR47
SMAD3,MCL1
SMAD3,PLXNA2
SMAD3,ACADM
SMAD3,TMOD3
SMAD3,ADPGK
SMAD3,EHD4
SMAD3,NEK7
SMAD3,CHRNB4
SMAD3,BUB1B
SMAD3,CPEB1
SMAD3,MORF4L1
SMAD3,KCNH1
SMAD3,IGSF3
SMAD3,ZNF770
SMAD3,NFASC
SMAD3,KIF18B
SMAD3,RGS5
SMAD3,COQ7
SMAD3,CRB1
SMAD3,MYEF2
SMAD3,PTBP2
SMAD3,POLR3C
SMAD3,LRIG2
SMAD3,EFNB3
SMAD3,PSME3
SMAD3,RAB4A
SMAD3,PTPN14
SMAD3,CSNK1G1
SMAD3,TMEM87A
SMAD3,KATNBL1
SMAD3,TRMT13
SMAD3,MSRB1
SMAD3,TUBGCP5
SMAD3,NUDT21
SMAD3,RAB29
SMAD3,MAP2K4
SMAD3,RPGRIP1L
SMAD3,C1orf115
SMAD3,HACD3
SMAD3,CDKN2C
SMAD3,PKM
SMAD3,ATP8B2
SMAD3,MEIS2
SMAD3,ZNF500
SMAD3,SOX13
SMAD3,PIGL
SMAD3,MIR22HG
SMAD3,GPRC5B
SMAD3,C1orf109
SMAD3,KRT19
SMAD3,CLEC16A
SMAD3,ZFYVE9
SMAD3,STX6
SMAD3,YOD1
SMAD3,PI4KB
SMAD3,PEX14
SMAD3,DFFA
SMAD3,BFAR
SMAD3,C1orf56
SMAD3,SEZ6L2
SMAD3,NFATC2IP
SMAD3,RGS2
SMAD3,LARP6
SMAD3,RNF167
SMAD3,SETDB1
SMAD3,PHLPP2
SMAD3,SMYD3
SMAD3,IRF6
SMAD3,PTPRF
SMAD3,GDE1
SMAD3,NXN
SMAD3,AGRN
SMAD3,SHC1
SMAD3,CKS1B
SMAD3,RAB27A
SMAD3,TMEM51
SMAD3,ARL2BP
SMAD3,JUP
SMAD3,IDH3A
SMAD3,PPP1R13B
SMAD3,GSPT1
SMAD3,COPS3
SMAD3,PAFAH1B1
SMAD3,ORC1
SMAD3,UBE2G1
SMAD3,PTPN9
SMAD3,TAF5L
SMAD3,TSR1
SMAD3,PBX1
SMAD3,CRABP2
SMAD3,KIF23
SMAD3,ZNF362
SMAD3,CAMSAP2
SMAD3,RPRD2
SMAD3,ZFP69B
SMAD3,PDE8A
SMAD3,AIDA
SMAD3,POGZ
SMAD3,OPN3
SMAD3,GJC1
SMAD3,MARK1
SMAD3,S100A4
SMAD3,ANXA2
SMAD3,LUZP1
SMAD3,TRAF5
SMAD3,ADAT1
SMAD3,TOX3
SMAD3,C17orf75
SMAD3,TRIM58
SMAD3,DNAJC17
SMAD3,CTSH
SMAD3,MMP28
SMAD3,FEM1B
SMAD3,SIAH1
SMAD3,DNAJA2
SMAD3,AGL
SMAD3,OVGP1
SMAD3,DPYD
SMAD3,METTL9
SMAD3,DMXL2
SMAD3,HAGH
SMAD3,THAP10
SMAD3,QSOX1
SMAD3,AKAP10
SMAD3,TSC2
SMAD3,FPGT
SMAD3,MYO5A
SMAD3,GLCE
SMAD3,GNAI3
SMAD3,UBE2Q1
SMAD3,DSTYK
SMAD3,TRIM46
SMAD3,JUN
SMAD3,UBB
SMAD3,RNF19B
SMAD3,SNX27
SMAD3,ATF3
SMAD3,BPNT1
SMAD3,SCARF1
SMAD3,PSEN2
SMAD3,RPL13
SMAD3,IFI16
SMAD3,ZNF688
SMAD3,DENND4A
SMAD3,PIGC
SMAD3,VPS72
SMAD3,FOXJ3
SMAD3,WDR78
SMAD3,CARHSP1
SMAD3,RPL22
SMAD3,MEAF6
SMAD3,ZC3H12A
SMAD3,TUFT1
SMAD3,EEF1E1
SMAD3,RPL26
SMAD3,ILF2
SMAD3,VPS45
SMAD3,RPL4
SMAD3,FAF1
SMAD3,ZFYVE21
SMAD3,ANPEP
SMAD3,WDR61
SMAD3,PPOX
SMAD3,GOSR2
SMAD3,MAST2
SMAD3,E4F1
SMAD3,UBFD1
SMAD3,RAVER2
SMAD3,DCAF8
SMAD3,RAB11FIP3
SMAD3,PLCH2
SMAD3,NF1
SMAD3,USB1
SMAD3,SLC24A1
SMAD3,COQ9
SMAD3,CDR2
SMAD3,PIGQ
SMAD3,TRIM45
SMAD3,PPT1
SMAD3,MSH4
SMAD3,BLZF1
SMAD3,RAD54L
SMAD3,LRRC49
SMAD3,ZFAND6
SMAD3,USP10
SMAD3,PMFBP1
SMAD3,MAN2C1
SMAD3,PYGO1
SMAD3,VPS13C
SMAD3,RAB3GAP2
SMAD3,NID1
SMAD3,ATP6V0D1
SMAD3,SPG21
SMAD3,PIGB
SMAD3,DYRK3
SMAD3,C4BPB
SMAD3,IQCH
SMAD3,AGO1
SMAD3,BNIP2
SMAD3,CSPG4
SMAD3,ZNF280D
SMAD3,RNPEP
SMAD3,CAPN2
SMAD3,RCOR1
SMAD3,NIT1
SMAD3,GFER
SMAD3,CERS2
SMAD3,SSTR5
SMAD3,TBX6
SMAD3,CDC73
SMAD3,RPAP2
SMAD3,IER5
SMAD3,DBT
SMAD3,TSR3
SMAD3,HIRIP3
SMAD3,RNF115
SMAD3,UFC1
SMAD3,RMDN3
SMAD3,RNF11
SMAD3,SMG7-AS1
SMAD3,NAGPA
SMAD3,TTBK2
SMAD3,CLSPN
SMAD3,ACOT7
SMAD3,C1QBP
SMAD3,ZNF695
SMAD3,ATPAF2
SMAD3,CEP152
SMAD3,TTLL7
SMAD3,ITFG1
SMAD3,G6PC
SMAD3,EVI2A
SMAD3,LDHAL6B
SMAD3,HS3ST2
SMAD3,TRPM1
SMAD3,DOC2A
SMAD3,TCAP
SMAD3,AIPL1
SMAD3,EVI5
SMAD3,TEKT2
SMAD3,PTPRU
SMAD3,LYZL6
SMAD3,SEMA4A
SMAD3,TRPV2
SMAD3,PDPN
SMAD3,CCDC30
SMAD3,TNFRSF17
SMAD3,SFPQ
SMAD3,TUBB3
SMAD3,SLC50A1
SMAD3,PMVK
SMAD3,SERF2
SMAD3,WWP2
SMAD3,FLOT2
SMAD3,PINK1
SMAD3,GNAO1
SMAD3,SLC7A6
SMAD3,HHLA3
SMAD3,TMEM204
SMAD3,VANGL1
SMAD3,TACSTD2
SMAD3,KISS1
SMAD3,PRKAA2
SMAD3,NPL
SMAD3,PANK4
SMAD3,NPRL3
SMAD3,DNAH2
SMAD3,CREG1
SMAD3,TOR1AIP1
SMAD3,SPSB1
SMAD3,BEND5
SMAD3,MSLN
SMAD3,CLCN6
SMAD3,RASAL2
SMAD3,PEX11A
SMAD3,EGLN1
SMAD3,SLC16A1
SMAD3,DESI2
SMAD3,SH3GLB1
SMAD3,SMG7
SMAD3,TMEM183A
SMAD3,RNF111
SMAD3,DNAJB4
SMAD3,CSDE1
SMAD3,KIAA1324
SMAD3,HHIPL2
SMAD3,ARHGEF11
SMAD3,SLC52A1
SMAD3,SLC1A7
SMAD3,NPTN
SMAD3,TMC7
SMAD3,SRCAP
SMAD3,NLRP3
SMAD3,DEGS1
SMAD3,WDR26
SMAD3,GRB7
SMAD3,ADCY9
SMAD3,TBC1D10B
SMAD3,FOXF1
SMAD3,CREBBP
SMAD3,ID3
SMAD3,GFAP
SMAD3,PDZK1
SMAD3,LRRK1
SMAD3,MAF
SMAD3,PSMB10
SMAD3,HCFC1R1
SMAD3,CBLN1
SMAD3,THBS3
SMAD3,CKB
SMAD3,BRINP3
SMAD3,GJB5
SMAD3,KRTAP4-7
SMAD3,CA14
SMAD3,CLDN6
SMAD3,RRAD
SMAD3,SLC2A5
SMAD3,PADI3
SMAD3,CLCA1
SMAD3,DNALI1
SMAD3,GAS8-AS1
SMAD3,SLC9A3R2
SMAD3,BCL9
SMAD3,BRDT
SMAD3,SLFN12
SMAD3,AP3B2
SMAD3,IPO13
SMAD3,VKORC1
SMAD3,PEA15
SMAD3,THUMPD1
SMAD3,ISG20L2
SMAD3,NVL
SMAD3,DARS2
SMAD3,ESRRG
SMAD3,ZMYM6
SMAD3,MTOR
SMAD3,EDEM3
SMAD3,FAM76A
SMAD3,OGFOD1
SMAD3,C1orf112
SMAD3,PIAS1
SMAD3,CSNK2A2
SMAD3,LYST
SMAD3,TAX1BP3
SMAD3,HDAC5
SMAD3,CELSR2
SMAD3,MRPL9
SMAD3,PRCC
SMAD3,SPSB3
SMAD3,SUCO
SMAD3,HSPA6
SMAD3,IFT140
SMAD3,TSPAN2
SMAD3,TTF2
SMAD3,EML1
SMAD3,RRNAD1
SMAD3,HAO2
SMAD3,ZNF267
SMAD3,PTGER3
SMAD3,TIE1
SMAD3,IL22RA1
SMAD3,SYCE1L
SMAD3,ELMO3
SMAD3,SV2A
SMAD3,PIK3CD
SMAD3,KLHDC8A
SMAD3,CDH16
SMAD3,GPR161
SMAD3,IFI35
SMAD3,CFAP45
SMAD3,CNR2
SMAD3,CROCCP3
SMAD3,FABP3
SMAD3,LMOD1
SMAD3,GSDMB
SMAD3,CHI3L1
SMAD3,MYCL
SMAD3,ITGAE
SMAD3,GDPD3
SMAD3,NTNG1
SMAD3,MLST8
SMAD3,POGK
SMAD3,ARRB2
SMAD3,ADAMTSL4
SMAD3,ST7L
SMAD3,SLC27A3
SMAD3,RAP1GAP2
SMAD3,MTMR11
SMAD3,CYP11A1
SMAD3,LMAN1L
SMAD3,MFAP1
SMAD3,ANP32A
SMAD3,PRSS8
SMAD3,APOBR
SMAD3,CRIP2
SMAD3,PAQR5
SMAD3,CAPN9
SMAD3,BNC1
SMAD3,TNFSF4
SMAD3,C1orf54
SMAD3,CDH13
SMAD3,CD52
SMAD3,ANXA9
SMAD3,CLCA2
SMAD3,PPP1R14D
SMAD3,SNAP23
SMAD3,GABRD
SMAD3,LPAR3
SMAD3,CLCA4
SMAD3,DIO1
SMAD3,THSD4
SMAD3,MOK
SMAD3,PPL
SMAD3,CSF3
SMAD3,AKT3
SMAD3,GNAT2
SMAD3,ITGAM
SMAD3,PDC
SMAD3,RGS13
SMAD3,RHCE
