TF,Target
SMAD3,ZZZ3
SMAD3,C1orf35
SMAD3,MUC1
SMAD3,DCAKD
SMAD3,COTL1
SMAD3,CDA
SMAD3,NUCKS1
SMAD3,IGF1R
SMAD3,WRAP53
SMAD3,XPO6
SMAD3,FKBP10
SMAD3,P3H4
SMAD3,HNRNPU
SMAD3,PHGDH
SMAD3,SPATA2L
SMAD3,ZNF276
SMAD3,IKBKE
SMAD3,MAP2K3
SMAD3,ARHGEF2
SMAD3,RHOC
SMAD3,MSL1
SMAD3,KLHL21
SMAD3,EPHB2
SMAD3,HSPB11
SMAD3,GPBP1L1
SMAD3,SFN
SMAD3,MT1X
SMAD3,SKI
SMAD3,GIT1
SMAD3,GJB3
SMAD3,DEXI
SMAD3,KDM5B
SMAD3,ALDH3A2
SMAD3,USP33
SMAD3,RGS4
SMAD3,LBR
SMAD3,PHC2
SMAD3,FUCA1
SMAD3,RBM15
SMAD3,ABHD2
SMAD3,TNFRSF12A
SMAD3,WDR3
SMAD3,HSPG2
SMAD3,MAP1LC3B
SMAD3,MFAP2
SMAD3,G6PC3
SMAD3,DDAH1
SMAD3,ACP6
SMAD3,RPS2
SMAD3,RPS27
SMAD3,S100A3
SMAD3,MRPL24
SMAD3,PKP1
SMAD3,TMCO1
SMAD3,INTS3
SMAD3,ITGB3
SMAD3,PRKAB2
SMAD3,EFHD2
SMAD3,PRKCZ
SMAD3,FHL3
SMAD3,KIFC3
SMAD3,PER1
SMAD3,SREBF1
SMAD3,ZDHHC18
SMAD3,ALDOC
SMAD3,EIF1
SMAD3,AMDHD2
SMAD3,GALNT2
SMAD3,NT5M
SMAD3,SH3D21
SMAD3,ECE1
SMAD3,TXLNA
SMAD3,COASY
SMAD3,SCAMP3
SMAD3,RPS27L
SMAD3,ATP13A2
SMAD3,AEN
SMAD3,LYPLA2
SMAD3,PEX12
SMAD3,SDF4
SMAD3,MYO5C
SMAD3,PLK1
SMAD3,ACLY
SMAD3,GNG12
SMAD3,CLCN7
SMAD3,F3
SMAD3,FBXO2
SMAD3,KDM1A
SMAD3,SH3BGRL3
SMAD3,KIF2C
SMAD3,GEMIN4
SMAD3,PPP1R8
SMAD3,PRMT7
SMAD3,SLC35A3
SMAD3,NDUFAF1
SMAD3,FH
SMAD3,RAI1
SMAD3,AAGAB
SMAD3,NENF
SMAD3,ERBB2
SMAD3,NLE1
SMAD3,RCC1
SMAD3,CPD
SMAD3,AARSD1
SMAD3,GPSM2
SMAD3,CEP85
SMAD3,EIF3I
SMAD3,PIGK
SMAD3,MRM1
SMAD3,CASZ1
SMAD3,SCAMP2
SMAD3,RCN2
SMAD3,TMEM59
SMAD3,AK2
SMAD3,MED1
SMAD3,GBP2
SMAD3,ZNHIT6
SMAD3,NFAT5
SMAD3,SCP2
SMAD3,ANP32E
SMAD3,POLG
SMAD3,DNTTIP2
SMAD3,ZNF23
SMAD3,RPS6KC1
SMAD3,COMMD4
SMAD3,SMG6
SMAD3,GOSR1
SMAD3,MECR
SMAD3,CEPT1
SMAD3,USP24
SMAD3,SLC12A4
SMAD3,SSR1
SMAD3,MRPL28
SMAD3,TMEM208
SMAD3,AKAP13
SMAD3,YIPF1
SMAD3,KIF1C
SMAD3,ZMPSTE24
SMAD3,ATP2B4
SMAD3,YWHAE
SMAD3,MAPKAPK2
SMAD3,TIMM22
SMAD3,ATP1A1
SMAD3,NUBP2
SMAD3,CIAPIN1
SMAD3,STOML1
SMAD3,PACS2
SMAD3,METTL16
SMAD3,SCAND2P
SMAD3,AMFR
SMAD3,KHDRBS1
SMAD3,SSX2IP
SMAD3,NIPA2
SMAD3,RIT1
SMAD3,BLM
SMAD3,TXNIP
SMAD3,LINC00339
SMAD3,PEX10
SMAD3,DHDDS
SMAD3,S100A12
SMAD3,POLDIP2
SMAD3,BCL2A1
SMAD3,PIP4K2B
SMAD3,SYNRG
SMAD3,PLK3
SMAD3,WDR59
SMAD3,PDIA3
SMAD3,ACBD3
SMAD3,DRG2
SMAD3,SLTM
SMAD3,SPAG7
SMAD3,ZNF672
SMAD3,JMJD7
SMAD3,GTPBP4
SMAD3,TTC4
SMAD3,WDR37
SMAD3,CTH
SMAD3,BCAS2
SMAD3,PPIH
SMAD3,PIK3R3
SMAD3,EMC1
SMAD3,ERAL1
SMAD3,YRDC
SMAD3,CENPF
SMAD3,KIF14
SMAD3,DYNC1H1
SMAD3,MUL1
SMAD3,GLG1
SMAD3,PEMT
SMAD3,ERI3
SMAD3,GRN
SMAD3,ETNK2
SMAD3,YTHDF2
SMAD3,CWC25
SMAD3,KIAA0100
SMAD3,BLMH
SMAD3,GTF2B
SMAD3,FDPS
SMAD3,CSK
SMAD3,HDAC1
SMAD3,TUFM
SMAD3,IST1
SMAD3,PSMA5
SMAD3,MUTYH
SMAD3,MVD
SMAD3,S100A11
SMAD3,CRTC3
SMAD3,CRISPLD2
SMAD3,PUM1
SMAD3,TMEM222
SMAD3,WRAP73
SMAD3,FUS
SMAD3,EIF2B3
SMAD3,SRM
SMAD3,PTP4A2
SMAD3,VPS13D
SMAD3,FAM222B
SMAD3,ZNF771
SMAD3,SORT1
SMAD3,GALNS
SMAD3,HMGCL
SMAD3,ZNF593
SMAD3,EMC7
SMAD3,TBCE
SMAD3,C1orf159
SMAD3,GNB1
SMAD3,OAZ2
SMAD3,KIAA0513
SMAD3,PPFIA4
SMAD3,CFAP20
SMAD3,TLR5
SMAD3,PITPNA
SMAD3,DPH5
SMAD3,DECR2
SMAD3,COG2
SMAD3,PRC1
SMAD3,LEPR
SMAD3,ABR
SMAD3,SORD
SMAD3,UNC119
SMAD3,ASB7
SMAD3,PPIB
SMAD3,EIF4G3
SMAD3,PLSCR3
SMAD3,TADA2A
SMAD3,AGO3
SMAD3,SNRPA1
SMAD3,CHRNB2
SMAD3,SNRNP40
SMAD3,CHI3L2
SMAD3,IGFBP4
SMAD3,HNRNPR
SMAD3,P3H1
SMAD3,ZC3H11A
SMAD3,G0S2
SMAD3,PKMYT1
SMAD3,SLC19A2
SMAD3,BRF1
SMAD3,PHACTR4
SMAD3,RPF1
SMAD3,TFB2M
SMAD3,POMGNT1
SMAD3,POU3F1
SMAD3,TRAF4
SMAD3,NDEL1
SMAD3,ZBTB40
SMAD3,WDTC1
SMAD3,MIIP
SMAD3,RABGAP1L
SMAD3,SRSF10
SMAD3,SPAG5
SMAD3,LONP2
SMAD3,JTB
SMAD3,SEMA6C
SMAD3,COG4
SMAD3,BTBD1
SMAD3,VASH2
SMAD3,TAF15
SMAD3,IFT20
SMAD3,EPS15
SMAD3,KCNJ10
SMAD3,CTBS
SMAD3,PITRM1
SMAD3,CLUH
SMAD3,PROX1
SMAD3,PAK6
SMAD3,TOM1L2
SMAD3,CDK10
SMAD3,ABCD3
SMAD3,TMEM50A
SMAD3,UAP1
SMAD3,PER3
SMAD3,DAP3
SMAD3,DHODH
SMAD3,ATAD3A
SMAD3,USP48
SMAD3,MXRA8
SMAD3,BANP
SMAD3,ASAP3
SMAD3,EIF5A
SMAD3,SZRD1
SMAD3,KCNAB2
SMAD3,SNRNP25
SMAD3,TTC19
SMAD3,PRSS22
SMAD3,SERBP1
SMAD3,CCNF
SMAD3,GOLGA8A
SMAD3,CHSY1
SMAD3,GLUL
SMAD3,KDM4A
SMAD3,DENND2D
SMAD3,RARA
SMAD3,USP7
SMAD3,ZBTB18
SMAD3,IL16
SMAD3,METRN
SMAD3,SYNC
SMAD3,SNORA21
SMAD3,GSTM3
SMAD3,PEAK1
SMAD3,ENO3
SMAD3,TBKBP1
SMAD3,LAPTM5
SMAD3,EDN2
SMAD3,PYY2
SMAD3,KIF21B
SMAD3,ZCCHC14
SMAD3,SPRR3
SMAD3,ESPN
SMAD3,MAN2A2
SMAD3,TLE3
SMAD3,GP1BA
SMAD3,LY9
SMAD3,NUDC
SMAD3,DVL1
SMAD3,DBNDD1
SMAD3,CHRNA3
SMAD3,PADI1
SMAD3,C1orf105
SMAD3,TNFAIP2
SMAD3,MT1H
SMAD3,PLEKHM2
SMAD3,PADI4
SMAD3,ITGA2B
SMAD3,RND2
SMAD3,B4GALT2
SMAD3,TNFRSF1B
SMAD3,NDRG4
SMAD3,CDH15
SMAD3,SELP
SMAD3,BMP6
SMAD3,MPZ
SMAD3,DHCR24
SMAD3,EFNA3
SMAD3,MT1M
SMAD3,OLFML2B
SMAD3,SLC5A2
SMAD3,CADM3
SMAD3,IL24
SMAD3,PRSS53
SMAD3,PLA2G5
SMAD3,MASP2
SMAD3,PAQR6
SMAD3,KRT31
SMAD3,FCN3
SMAD3,TNNT2
SMAD3,CHRNB1
SMAD3,HSF4
SMAD3,ADORA1
SMAD3,PKLR
SMAD3,CDH3
SMAD3,HDC
SMAD3,DNAH3
SMAD3,LCAT
SMAD3,MT1HL1
SMAD3,ATP1A2
SMAD3,CROCCP2
SMAD3,SCG5
SMAD3,KRT33A
SMAD3,CTF1
SMAD3,HHAT
SMAD3,TRAPPC3
SMAD3,LYRM1
SMAD3,AATF
SMAD3,PIAS3
SMAD3,USP22
SMAD3,MAPT
SMAD3,PFAS
SMAD3,PFDN2
SMAD3,HAP1
SMAD3,SLC39A1
SMAD3,PDPK1
SMAD3,NGRN
SMAD3,TFAP4
SMAD3,DPH2
SMAD3,CLK2
SMAD3,LAMC2
SMAD3,ACADVL
SMAD3,CHD3
SMAD3,PGBD5
SMAD3,PLOD1
SMAD3,AHCYL1
SMAD3,RABGGTB
SMAD3,VAMP4
SMAD3,ELF3
SMAD3,PSMD4
SMAD3,RBM34
SMAD3,LEPROT
SMAD3,HAUS2
SMAD3,LCMT2
SMAD3,CCT6B
SMAD3,GINS2
SMAD3,RWDD3
SMAD3,SNIP1
SMAD3,DNAJC8
SMAD3,MED18
SMAD3,MTMR10
SMAD3,EIF2D
SMAD3,TMEM186
SMAD3,RPS15A
SMAD3,ZNF106
SMAD3,YY1AP1
SMAD3,SETD1A
SMAD3,WIPF2
SMAD3,KLHL25
SMAD3,RPL11
SMAD3,ADAM10
SMAD3,SLC35D1
SMAD3,CFDP1
SMAD3,SMARCE1
SMAD3,SNRPE
SMAD3,ALDOA
SMAD3,HIVEP3
SMAD3,KLHDC4
SMAD3,KLHL11
SMAD3,DAPK2
SMAD3,RPLP1
SMAD3,GCLM
SMAD3,SUPT6H
SMAD3,TPM1
SMAD3,RBL2
SMAD3,RRP15
SMAD3,FA2H
SMAD3,RNF220
SMAD3,CNP
SMAD3,KLHL12
SMAD3,SH2D2A
SMAD3,DYNC1LI2
SMAD3,ADORA2B
SMAD3,TEFM
SMAD3,SLC38A7
SMAD3,PRPF3
SMAD3,SLC25A44
SMAD3,EVA1B
SMAD3,TNFAIP1
SMAD3,ATF7IP2
SMAD3,TMEM62
SMAD3,UQCRH
SMAD3,EXOSC10
SMAD3,LMF1
SMAD3,BSDC1
SMAD3,BAIAP3
SMAD3,PEF1
SMAD3,CCNL2
SMAD3,LYRM9
SMAD3,MAPK3
SMAD3,DUS2
SMAD3,CD2BP2
SMAD3,C1orf216
SMAD3,UCK2
SMAD3,CMPK1
SMAD3,S100A14
SMAD3,SLC6A9
SMAD3,FURIN
SMAD3,VAV3
SMAD3,BRINP2
SMAD3,ITPKB
SMAD3,NEUROD2
SMAD3,KRT33B
SMAD3,EMP2
SMAD3,C1orf116
SMAD3,TMEM121
SMAD3,CETP
SMAD3,NMB
SMAD3,CCDC28B
SMAD3,RUNX3
SMAD3,PTCH2
SMAD3,NIPAL3
SMAD3,SYT11
SMAD3,NME4
SMAD3,KRT10
SMAD3,LOXL1
SMAD3,ARL4D
SMAD3,LTK
SMAD3,PLEKHH3
SMAD3,C4BPB
SMAD3,RHCE
